files changed,insertions(+),deletions(-)
1,8,0
8,122,45
1,1,1
1,9,0
1,5,3
1,3,1
1,4,10
1,8,1
1,1,0
1,13,4
10,337,82
2,42,7
5,7,7
2,3,4
5,196,147
1,3,2
1,3,0
174,3851,4723
52,129277,100
1,8,1
4,31,11
1,7,3
3,43,0
3,64,15
1,3,3
61,90,65
1,12,0
6,76,21
2,39,3
1,0,5
1,4,0
1,51,62
1,1,1
1,1,1
5,121,88
1,2,0
1,3,0
1,2,2
1,0,1
1,1,1
1,10,4
1,1,1
2,172,1
1,2,0
1,1,1
4,26,24
1,62,51
2,9,10
16,433,1888
18,1898,442
1,12,3
1,2,2
1,12,6
1,2,2
1,6,6
2,16,3
1,10,6
2,28,1
2,16,16
1,20,1
1,3,1
25,158,142
1,5,3
3,103,82
9,374,67
8,82,5
1,1,1
1,2,2
1,0,4
1,22,0
1,19,8
1,1,1
1,1,0
3,34,29
5,117,31
3,4,484
1,4,0
4,2285,0
1,4,2
2,6,0
1,3,3
3,199,10
5,30,361
5,361,30
2,47,10
1,9,0
3,9,5
1,10,0
26,1699,1189
2,2,2
2,293,51
27,1130,658
1,2,2
1,8,0
1,58,17
4,57,3
4,153,153
1,1,1
2,183,0
6,1345,68
5,50,17
4,10,12
1,1,1
2,44,5
1,17,7
1,14,13
1,1,1
7,2443,273
1,5,0
1,0,0
1,5,9
1,4,3
4,68,1
1,1,0
1,2,2
1,8,1
3,72,31
1,3,4
1,3,2
1,2,2
1,3,0
2,120,24
1,2,1
1,3,0
2,39,2
1,19,2
2,9,24
1,2,2
1,9,0
1,3,2
7,40,77
1,2,2
3,28,84
1,12,6
1,2,2
3,74,37
1,3,2
2,3,1
6,264,272
5,226,264
3,45,8
16,44,65
2,16,10
54,2711,2205
2,12,6
2,107,27
1,18,0
1,1,1
1,19,5
1,9,0
1,43,18
1,13,1
2,83,11
1,26,26
72,213,269
2,46,0
2,99,4
72,269,213
1,38,0
13,1549,8
6,0,0
1,1,1
2,60,36
1,1,1
2,4,2
1,0,8
2,5,3
1,7,30
7,15,14
9,18,113
9,113,18
1,1,1
2,19,1
1,1,0
1,6,5
1,1,1
1,66,18
1,8,0
290,438,1104
1,9,32
5,5,0
11,34,70
11,70,34
1,8,0
2,0,286
2,306,0
4,19,17
1,1,1
3,310,3
2,4,2
1,5,3
17,729,808
2,25,16
1,5,7
5,704,673
1,1,1
1,4,3
2,127,90
1,6,3
1,3,6
1,57,1
1,2,2
1,6,1
1,26,1
1,12,0
1,1,1
2,41,0
1,61,0
7,170,137
2,2,2
1,4,2
19,143,130
1,1,1
1,14,1
1,15,8
2,22,142
1,1,1
4,175,26
1,10,2
1,2,1
4,127,189
7,304,129
1,11,2
1,1,1
4,77,2
1,2,2
1,7,0
1,12,5
1,1,1
2,28,11
1,3,8
4,110,7
8,8,0
23,1755,6
1,9,0
59,1760,418
1,1,0
1,1,1
36,8814,292
1,7,0
1,0,1
3,175,208
1,2,0
3,208,175
1,33,12
3,6,3
24,2171,71
5,171,128
1,3,1
1,3,2
1,53,24
1,1,2
6,647,10
1,1,1
1,6,4
1,30,0
6,152,11
30,104,104
5,0,6
2,10,9
1,41,0
1,1,0
1,16,8
3,30,3
1,0,3
2,9,54
1,2,2
3,157,6
1,0,6
16,235,79
1,29,5
1,8,0
1,1,1
2,105,0
1,11,2
13,175,907
3,175,206
1,1,0
3,206,175
1,15,0
16,1368,69
1,24,6
2,19,0
3,25,21
1,0,7
1,5,0
2,2,1
2,4,1
4,12,56
851,0,815
1,5,15
1,20,0
4,104,16
2,20,3
3,51,19
1,9,0
1,4,4
1,1,1
4,89,34
7,5,11
2,8,7
5,76,60
2,54,7
2,3,3
1,0,4
3,12,2
3,2,12
3,12,2
1,2,2
1,7,0
2,3,3
2,37,6
1,1,2
1,1,2
5,842,0
9,252,31
1,9,11
1,4,0
1,24,4
18,73,1316
7,2046,97
4,221,1
18,1316,73
2,18,7
1,0,0
1,19,2
47,1182,1879
13,1026,92
24,307,135
2,90,40
2,22,5
2,8,4
3,3,30
3,30,3
2,15,0
1,2,1
1,3,0
2,356,0
69,8875,1427
2,2670,0
1,0,1
7,308,74
1,1,1
1,1,1
9,216,1
1,2,0
1,5,0
1,1,1
1,13,4
1,1,0
1,5,4
1,49,8
1,9,2
3,8,17
1,9,6
2,34,1
15,33,1085
1,6,1
1,1,1
15,1085,33
2,3,3
2,18,1
1,1,1
6,230,19
1,461,0
7,305,9
1,9,2
2,86,0
1,1,4
1,2,2
1,8,2
1,1,1
2,0,0
19,1571,965
1,4,0
2,10,5
1,18,15
6,0,2003
3,2,66
6,11,9
3,4,19
3,19,4
1,2,0
1,19,17
1,0,166
54,2495,2495
1,0,1
1,5,2
1,1,1
3,39,1
1,2,2
1,3,2
4,57,28
1,5,2
3,55,45
1,1,1
1,12,4
3,95,2
1,4,3
1,3,1
1,5,2
1,2,5
1,4,5
2,29,8
3,97,2
20,450,270
1,10,0
4,54,39
3,260,30
1,3,3
1,1,0
1,1,1
1,3,1
1,5,1
1,1,1
1,0,1
1,1,1
1,4,14
6,35,5
6,1949,48
2,38,0
2,33,1
2,47,2
2,9,8
1,10371,0
4,173,16
1,12,0
1,3,2
1,2,0
1,1,1
1,1,1
6,360,2
37,1511,490
10,535,7
2,19,1
7,320,191
20,838,50
17,4100,738
1,6,0
1,2,1
1,1,1
41,1398,1149
2,28,3
1,12,9
1,4,0
1,39,4
1,1,0
1,6,0
2,30,7
1,36,10
2,4,4
2,68,0
2,32,16
1,1,1
1,2,1
38,3643,253
1,8,0
15,2798,33
1,5,2
1,28,18
1,9,1
4,23,7
1,0,85
2,18,1
2,74,52
2,117,14
1,7,0
1,10,5
3,9,19
1,8,9
2,44,10
1,5,0
29,1678,277
1,2,2
1,1,1
1,8,3
1,3,1
3,19,9
1,3,1
1,25,0
1,21,4
2,0,29
1,6,6
1,0,25
2,63,26
1,1,1
1,2,1
4,87,0
2,17,2
1,84,29
1,1,3
6,55,156
1,4,2
2,9,0
5,18,13
2,11,11
4,113,1
4,20,12
1,3,0
1,2,1
1,40,0
1,1,1
1,9,7
2,53,4
1,19,6
2,15,17
1,2,2
2,15,0
1,2,4
3,76,14
1,3,0
1,4,0
1,10,10
1,18,1
1,4,1
3,14,76
2,33,81
1,4,0
1,8,0
1,23,6
3,4,19
1,1,1
9,1137,91
1,8,1
23,18324,17691
9,42,30
1,1,8
5,157,92
1,1,8
1,1,1
2,17,0
9,52,16
2,61,3
1,0,0
1,283,0
1,1,0
3,0,0
2,62,1
1,10,0
1,2,2
1,10,5
7,69,45
2,106,33
1,1,1
1,13,9
3,8,6
2,6,3
1,156,0
1,0,0
18,340,982
1,24,8
1,1,1
1,51,14
5,241,0
3,54,17
8,214,7
9,29,26
2,8,24
2,24,8
6,57,18
3,6,1
3,371,17
5,10,60
2,63,1
4,86,8
1,6,6
1,11,2
2,19,17
1,4,2
1,4,13
2,137,58
5,19,42
2,0,14
1,10,0
7,15,21
1,14,2
3,146,9
1,4,0
4,219,370
5,31,8
2,128,4
2,22,1
1,7,1
3,176,24
16,8838,204
2,7,2
8,24,26
10,556,324
2,113,8
2,190,148
1,1,1
5,127,34
2,107,8
7,121,42
2,91,91
2,39,5
3,88,39
1,4,1
2,17,0
1,3,3
5,16,14
5,14,16
1,151,0
2,3,5
1,1,0
4,9,8
17,5640,210
1,8,0
1,2,14
2,16,1
2,124,7
5,135,17
5,78,0
1,1,1
1,6,1
2,2,2
1,1,2
2,11,3
1,69,85
1,1,1
62,271,2077
1,29,1
1,18,1
1,2,2
1,1,1
14,12162,1726
4,0,0
1,4,4
3,4,7
16,514,157
1,54,2
1,25,0
1,0,11
5,60,20
6,179,50
1,9,2
14,278,55
2,51,4
1,1,1
3,15,8
20,2162,924
1,8,3
10,1693,11210
10,11208,1691
1,1,1
5,5,5
4,376,13
2,11,2
10,19,550
11,129,65
4,391,6
1,4,2
2,37,0
1,46,0
3,1097,0
1,1,0
6,2199,383
3,4,0
1,83,0
1,139,3
1,7,7
22,63,130
2,112,9
9,418,32
1,34,7
1,87,0
5,52,27
3,26,62
6,43,60
5,43,35
2,10,12
5,35,43
6,31,42
1,7,0
1,42,9
0
26,0,2837
1299,4435,1237
5,116,6
1,1,1
1,5,5
1,2,3
11,664,78
1,135,0
10,4028,54
1,22,0
9,570,68
1,8,0
2,191,0
1,8,1
1,1,0
2,2,2
1,5,3
3,216,149
1,7,0
1,6,1
2,93,5
1,26,19
19,33,33
2,4,24
3,72,20
2,79,22
2,2,41
2,41,2
1,0,1
1,9,1
4,115,26
44,5266,830
1,1,1
1,152,0
2,76,3
6,91,48
1,1,1
1,9,2
1,1,1
3,102,9
1,1,1
2,132,1
2,24,3
1,8,0
1,2,2
1,1,1
1,12,1
2,2,2
2,11,8
3,28,0
3,128,4
5,17,17
1,4,1
1,4,2
3,76,111
3,111,76
8,3243,88
3,97,75
1,8,1
1,2,2
2,14,36
5,219,11
1,1,1
1,1,1
1,2,2
8,196,90
2,55,2
15,509,278
1,2,3
1,13,4
1,0,0
2,81,19
2,87,1
0
8,0,2354
41,1571,723
1,5,0
1,12,13
9,139,14
1,15,3
2,104,3
3,57,5
12,561,73
15,810,109
1,0,4
1,80,0
12,990,37
1,7,1
44,2866,3995
2,69,5
3,0,0
1,54,9
3,26,3
2,2,2
3,60,3
2,3,8
2,44,10
28,8114,981
3,5,2
1,5,0
2,510,0
4,771,37
2,57,0
2,0,57
14,406,419
44,3177,1432
4,905,82
1,58,1
3,607,273
1,42,16
8,52,42
1,3,3
1,8,0
1,1,1
18,466,39
1,1,1
2,143,0
2,106,25
3,77,11
2,6,3
1,5,5
1,6,1
1,31,2
5,66,27
6,115,2
1,5,0
2,3,60
2,29,5
6,32,6
2,46,1
2,6,2
2,8,2
2,1,37
1,0,1
2,121,6
2,37,1
1,88,0
1,8,10
1,42,3
1,0,0
2,41,4
1,3,3
1,253,0
2,6,118
1,1,0
2,118,6
1,2,1
2,29,1
1,4,70
2,60,3
1,1,0
20,791,337
43,2246,1368
1,17,11
22,101,43
1,3,3
2,23,0
3,15,24
3,6,15
1,0,7
2,20,1
5,375,39
3,29,18
1,37,14
2,4,4
1,57,0
1,13,12
2,34,8
13,67,4
2,15,3
3,64,0
2,37,17
2,42,1
1,2,2
1,7,1
8,70,92
2,36,14
2,52,2
2,58,3
2,23,3
1,14,2
8,180,118
1,33,5
1,0,346
1,7,0
2,15,9
1,6,0
3,744,2
1,302,0
1,0,1
1,1,1
1,5,11
1,0,10
15,625,96
1,0,21
22,217,196
40,17163,14281
3,23,1
2,40,27
1,1,1
1,4,0
1,3,0
1,1,1
5,956,1
2,11,1
2,2,2
2,24,86
3,235,11
2,24,8
1,1,1
2,73,26
15,20,30
4,136,7
1,7,1
1,7,0
2,10,0
15,51,51
5,74,24
2,21,8
1,1,1
2,16,2
1,6,0
4,9,6
2,14,12
1,1,1
1,3,3
2,2,2
2,106,0
1,145,0
2,35,1
1,1,0
14,1105,109
3,55,19
1,5,0
1,17,2
1,10,0
3,131,23
3,15,10
1,2,1
2,89,1
6,940,12
14,747,181
1,10,0
1,0,1
6,144,10
11,76,39
2,21,4
1,0,3
3,7,21
3,21,7
1,17,16
2,25,1
1,3,0
28,80,2987
1,2,1
1,2,2
3,42,3
1,3,32
1,20,4
6,3065,89
1,1,3
1,1,2
1,0,0
1,8,8
13,320,47
1,3,2
12,752,110
4,37,4
2,14,2
1,1,1
4,74,37
2,60,12
1,5,0
3,42,164
9,41187,1
2,45,3
1,0,564
7,144,33
1,3,4
3,25,1
1,4,3
1,1,1
1,1,1
1,1,2
3,7,8
1,8,1
1,1,0
1,1,0
9,15,15
1,2,1
3,164,42
1,11,0
4,60,1
3,41,1
1,7,0
1,20,0
5,191,117
1,1,1
1,2,1
1,4,9
1,14,0
1,17,3
4,24,6
3,170,14
18,1390,51
1,6,6
1,1,0
2,52,125
2,5,1
7,654,21
2,188,0
14,2216,394
1,47,12
13,359,252
2,34,0
9,451,222
1,2,2
2,33,16
5,21,3
2,6,18
2,121,3
8,1476,341
2,145,238
2,2,2
11,1156,81
1,9,0
11,165,4
2,27,1
8,572,1038
1,7,5
8,1038,572
5,20,12
1,1,1
1,1,1
1,1,0
4,138,1
1,1,1
23,1125,615
1,10,10
1,1,1
2,5,22
2,12,9
3,24,1
11,188,144
1,2,1
1,1,0
11,159,18
1,1,0
2,8,8
3,22,8
17,1232,17
2,9,12
10,18,148
10,148,18
1,1,1
9,437,45
1,25,3
1,0,0
1,1,1
27,1229,453
1,1,1
8,205,16
1,2,2
2,7,0
1,5,1
19,393,0
4,8,6
4,161,24
1,64,10
6,163,22
43,3013,298
1,1,0
3,568,5
3,112,2
1,20,1
1,22,1
1,4,1
1,16,6
1,1,1
3,11,12
4,30,19
1,2,0
3,7,4
2,2,3
1,37,0
1,8,25
2,7,3
1,3,2
3,63,22
1,2,0
2,76,1
1,1,1
2,138,1
2,89,0
579,1724,3
1,24,2
2,20,5
2,2,1
1,1,1
1,1,0
1,31,2
1,8,0
1,1,0
1,26,12
2,7,8
1,4,3
2,17,19
1,9,2
1,4,0
1,1,0
8,17,13
2,5,17
2,185,0
9,579,2
1,92,27
8,212,17
2,512,0
27,391,329
2,40,1
1,38,22
5,77,5
2,10,2
7,16,16
24,219,271
3,3,2
1,1,1
2,3,3
2,6,6
1,1,0
1,13,2
1,1,3
1,3,1
3,66,11
2,25,3
6,12,12
2,20,0
1,1,1
2,9,24
8,185,22
4,39,11
2,419,13
1,0,0
2,23,0
1,1,0
13,146,146
4,63,5
1,2,0
1,0,3
3,5,0
1,1,1
1,3,159
1,47,0
2,14,0
1,7,1
1,1,1
1,7,8
2,16,4
2,25,3
7,53,21
1,7,0
1,10,10
1,12,0
1,1,1
2,16,3
4,346,0
3,290,14
3,3,3
2,42,32
1,4,1
1,17,2
4,183,24
2,18,5
1,2,0
1,9,9
1,12,0
1,3,2
1,47,23
5,120,14
2,10,1
3,82,63
7,116,0
2,182,1
1,3,1
1,9,3
2,174,19
1,1,1
1,11,11
1,5,0
1,5,2
2,127,8
6,305,40
1,3,5
8,213,41
3,17,2
1,5,3
3,12,4
1,4,1
4,13,4
2,36,0
1,55,0
1,2,53
5,5629,965
1,53,2
7,120,12
8,733,29
1,81,2
4,21,7
17,319,144
2,3,3
1,7,7
1,2,2
1,32,31
1,3,1
1,40,2
1,15,6
3,27,35
1,22,6
5,81,38
1,5,2
3,17,1
93,8774,1070
1,8,0
1,0,3
7,140,33
2,5,6
7,2,692
7,692,2
4,131,2
1,45,0
3,20,10
1,1,1
1,1,1
1,3,2
1,1,0
1,15,2
1,17,0
2,14,8
1,12,1
1,2,2
2,9,1
2,37,13
25,17758,7760
2,2,0
7,12,453
1,7,1
1,6,0
1,8,0
1,1,0
3,58,0
2,12,0
1,9,0
2,5,1
1,35,1
5,185,153
1,1,0
1,12,7
2,1333,0
5,90,1289
20,55,199
2,5,1
1,31,22
20,202,54
3,33,3
12,482,27
3,52,15
1,7,5
4,54,8
3,8,1
1,1,0
7,41,0
1,7,1
2,12,1
2,82,6
1,1,1
4,237,29
1,1,1
1,2,2
1,6,2
1,1,1
4,210,0
2,25,0
1,38,48
4,111,9
2,3,2
1,24,0
20,602,208
2,3,1
2,7,4
1,8,0
3,27,1
2,5,5
2,8,0
6,21,45
1,1,1
6,45,21
3,89,44
3,64,11
12,226,55
7,304,199
3,64,9
1,72,4
2,4,2
4,50,5
2,3,2
2,2,1
1,1,1
2,28,48
1,6,3
5,73,24
2,13,0
2,21,1
2,3,1
5,24,73
2,3,0
5,73,24
2,4,2
2,15,4
3,134,5
3,4,2
1,7,2
3,15,4
3,106,5
1,146,0
21,216,108
62,580,7627
6,143,79
3,676,0
59,6951,580
3,89,0
4,459,369
1,0,9
1,0,7
1,7,1
3,1,57
3,57,1
3,1,57
3,57,1
1,1,1
1,0,0
2,40,7
1,1,1
2,4,3
1,2,0
1,23,11
1,1,1
5,79,13
1,2,2
2,29,8
2,23,11
2,10,1
2,5,1
3,63,7
1,1,1
1,1,0
1,1,0
1,1,1
14,51,48
2,24,3
3,40,0
2,8,1
4,34,3
1,2,2
1,1,3
1,22,10
2,1,2
1,1,8
2,27,12
13,47,46
13,46,47
1,1,1
18,194,123
1,2,1
1,2,0
13,0,0
29,1799,0
3,33,9
6,18,2
1,22,11
1,15,24
7,14,0
2,11,1
4,61,38
1,96,12
1,2,5
17,261,206
8,22,17
5,155,132
37,128,19
3,141,0
1,4,6
0
1,0,0
2,252,0
250,1248,0
1,2,4
1,6,0
1,1,0
1,8,0
4,39,7
1,16,1
2,11,31
1,3,0
1,1,0
1,2,2
1,5,6
4,100,35
2,23,0
1,2,1
1,2,1
2,2,2
1,1,1
1,1,1
1,19,4
5,28,19
4,57,7
5,269,9
3,15,1
1,2,0
1,16,9
1,1,1
1,2,2
1,9,9
1,2,1
1,4,2
1,1,1
1,25,0
35,2351,20
1,4,0
1,0,1
3,30,2
1,6,6
2,16,4
1,15,0
1,11,0
1,3,0
1,2,2
1,406,0
4,50,6
4,262,41
1,222,57
3,53,3
1,44,1
1,7,0
8,14,9
2,3,2
20,162,32
4,184,0
3,20,17
2,75,3
2,2,1
1,11,9
1,16,7
2,3,3
1,9,2
3,153,119
2,2,2
2,90,28
1,29,9
1,15,0
1,3,2
1,62,24
1,1,1
6,40,34
5,274,49
1,138,0
7,56,39
1,1,1
1,36,2
2,6,6
2,10,3
2,35,2
8,145,22
2,54,17
9,24,20
2,26,3
1,5,0
1,1,6
1,21,31
2,3,3
2,20,3
2,5,0
1,2,2
4,144,8
2,2,1
6,55,29
1,1,2
1,65,12
1,4,1
4,47,46
1,30,0
8,959,81
2,3,0
2,2,1
2,5,1
9,18,15
3,48,19
3,19,54
3,54,19
7,31,50
1,1,1
2,1,2
2,2,1
2,306,0
2,78,4
2,6,0
3,31,13
2,53,14
1,14,0
2,150,3
1,1,1
2,8,0
1,2,2
1,2,2
4,11,8
2,2,1
1,29,0
8,281,45
1,2,2
13,103,59
1,2,0
1,7,0
28,2994,83
6,393,24
1,36,8
1,6,0
8,7,9
1,1,0
1,1,0
1,5,8
3,21,14
1,201,80
1,1,0
6,69,95
1,11,1
4,52,1
28,4913,5
1,3,3
3,15,2
1,1,1
48,5458,165
10,108,108
15,100,68
3,77,37
14,315,38
6,146,23
4,14,1
3,27,9
1,149,0
2,18,53
2,5,2
2,13,2
1,2,2
2,5,0
3,25,1
4,37,21
1,2,0
2,2,1
2,10,4
1,0,1
4,30,19
2,12,4
2,3,43
1,3,3
2,53,3
32,2078,340
2,59,36
2,18,4
1,1,9
2,49,0
3,22,35
2,2,1
7,24,22
2,8,2
2,10,1
3,12,52
4,68,7
2,6,1
11,69,25
2,7,0
1,2,1
1,9,2
10,150,65
3,133,48
4,125,0
4,90,44
5,113,2
1,0,8
119,357,226
1,1,1
128,870,431
2,2,1
2,2,1
7,211,141
11,39,11
28,178,176
2,5,1
16,556,30
2,4,1
3,15,3
1,51,3
2,2,0
2,2,1
17,538,335
2,2,1
2,5,5
3,16,2
7,405,7
2,18,13
1,167,0
1,1,0
2,10,1
1,8,0
2,7,3
1,26,5
1,1,0
1,9,1
3,27,1
7,187,39
3,293,96
1,8,13
2,39,5
1,0,2
2,3,1
1,1,1
11,984,59
1,15,7
24,21589,1
1,1,1
3,15,6
1,0,12
2,14,28
1,2,0
3,96,293
3,43,0
3,293,96
2,16,3
6,4,64
1,1,0
1,12,0
2,7,2
2,6,0
1,0,97
6,1,517
3,6,2
16,311,455
16,455,311
66,230,145
6,111,25
1,16,8
2,6,10
10,992,100
2,17,1
2,8,0
2,5,4
2,4,1
3,30,15
1,8,1
1,8,0
21,67,343
13,32,41
6,40,40
6,20,19
1,0,4
2,10,5
1,0,1
11,547,50
2,5,1
2,10,6
6,11,22
5,11,5
3,21,4
1,6,2
19,149,39
2,4,0
14,632,442
1,3,0
2,3,1
74,430,469
3,42,14
3,112,14
15,132,24
69,168,260
2,4,3
2,6,0
10,364,15
2,14,3
3,24,2
1,14,8
7,17,1
2,10,6
3,755,0
17,661,175
2,4,22
1,1,4
6,95,7
54,836,5
2,17,5
24,1288,256
2,99,4
1,4136,1
2,5,4139
10,38,27
3,45,30
2,3,2
2,17,13
3,41,15
5,39,99
3,65,17
3,40,1
4,245,2
3,437,49
3,320,98
2,4,1
1,19,17
2,3,1
5,28,3
24,672,47
6,55,34
1,47,0
3,35,11
2,19,18
2,2,4
1,2,0
2,4,2
2,9,3
2,7,1
1,18,15
1,1,1
3,54,5
1,11,0
1,677,681
11,43,22
3,178,5
5,38,41
42,1652,807
4,13,3
7,10,37
6,159,31
3,72,2
3,15,10
2,2,1
7,74,44
4,113,118
18,631,66
3,4,12
3,21,24
2,19,11
47,839,428
2,9,8
4,208,34
1,34,2
1,21,0
2,64,2
2,13,1
1,9,8
6,333,33
1,1,0
1,7,7
1,8,0
1,1,1
2,17,5
8,136,63
4,84,16
3,39,4
2,6,1
14,331,122
1,3,3
2,5,1
1,8,6
2,6,0
2,4,0
3,44,1
2,1,2
7,529,11
2,37,12
1,3,3
4,31,4
1,1,1
1,9,6
3,20,4
2,7,0
2,3,5
1,59,3
1,8,14
8,85,82
1,1,0
3,86,19
1,2,2
3,15,8
3,44,2
1,9,1
1,14,16
4,34,5
16,560,1139
8,47,19
7,786,36
17,552,71
1,171,0
10,260,29
3,11,1
2,3,0
6,160,27
12,123,65
2,1,2
1,1,0
1,1,1
1,1,0
2,12,3
3,75,3
1,8,0
1,126,3
7,277,25
2,7,6
16,236,122
7,86,35
1,77,77
2,34,25
1,17,0
1,2,2
11,1140,12
1,1,1
5,3370,1233
11,12,1138
11,1138,12
1,1,1
1,3,1
2,2,0
2,3,1
7,25,270
3,23,19
1,1,0
2,5,3
7,270,25
8,153,14
3,4,18
1,2,1
2,10,0
2,6,2
2,7,3
2,34,5
2,14,7
2,320,0
1,2,2
1,2,2
8,17,40
8,90,31
3,15,3
2,5,1
1,4,1
1,1,1
3,3,2
2,8,1
3,37,3
1,1,0
2,24,0
2,12,12
2,7,1
1,6,0
1,5,5
4,122,4
2,3,0
1,2,2
22,134,3
2,7,6
2,3,0
3,18,0
3,105,4
4,11,5
6,17,8
3,96,82
3,19,1
11,62,26
1,1,1
1,103,0
1,2,2
3,181,65
2,4,0
2,11,7
2,4,1
2,14,6
2,11,3
2,5,5
10,397,56
5,14,5
6,44,15
9,195,72
2,18,6
1,29,12
2,2,2
1,5,0
2,19,3
1,6,0
9,417,61
6,127,33
3,130,4
4,41,1
2,3,1
5,222,48
2,5,8
4,543,0
2,40,4
3,36,2
4,166,60
16,551,48
8,373,627
3,327,0
3,15,171
2,9,3
3,203,9
2,15,4
8,148,47
1,295,0
2,109,57
5,122,70
3,10,1
19,554,82
11,462,130
10,128,476
11,480,128
11,128,475
2,0,9
1,0,65
1,124,0
10,416,128
1,2,2
3,21,11
2,9,0
2,14,2
1,45,0
8,359,62
2,7,0
8,195,0
13,5437,5375
2,54,0
3,45,5
2,2,0
3,15,2
2,152,4
2,0,0
11,19,22
10,343,40
2,46,50
2,14,10
16,498,31
30,41,916
3,73,9
3,14,12
1,3,1
1,1,1
4,37,10
11,196,38
2,7,1
1,0,1
2,103,120
3,10,0
1,5,6
1,185,18
2,2,1
3,12,1
2,18,8
2,7,1
2,2,1
3,34,13
3,12,29
2,7,1
2,1,7
3,29,12
2,4,0
2,7,1
11,426,8
1,11,5
6,231,2
6,290,2
3,17,1
2,6,2
3,17,6
4,346,2
2,23,5
2,7,2
1,10,0
1,58,1
1,0,9
1,1,1
1,4,4
2,8,6
1,1,1
1,53,0
6,116,11
12,706,152
1,2,2
1,3,0
1,14,12
1,55,0
2,239,211
2,399,359
3,59,9
10,255,104
26,1916,135
1,1,1
6,27,10
1,2,2
7,276,10
8,163,123
3,5,2
2,2,2
1,86,14
5,229,13
1,162,24
1,53,1
1,1,1
1,6,1
1,1,0
2,16,0
7,27,28
14,653,98
22,278,60
1,61,0
11,5323,1649
5,61,31
3,32,13
10,984,862
2,4,9
10,669,6
2,4,0
2,3,3
2,6,6
2,6,0
2,32,4
4,57,94
5,128,2
3,129,27
3,31,0
4,157,23
1,361,0
30,5830,5024
2,5,2
24,49,26
2,52,7
2,15,3
1,1,1
1,1,2
4,109,21
1,54,0
10,96,74
1,4,4
2,28,4
2,2,3
3,23,9
2,21,17
5,212,7
2,3,0
2,13,4
12,745,84
2,4,7
2,4,2
4,24,26
2,9,9
1,1,1
6,483,3
3,4,6
30,20,2475
30,2475,20
1,2,2
2,11,3
2,57,3
9,34,32
3,6,2
7,182,84
2,8,2
7,84,192
7,192,84
1,1,0
3,23,1
1,1,1
1,13,1
1,1,2
4,51,13
2,2,1
4,165,20
2,3,1
4,6,10
2,58,2
2,1,4
2,4,1
1,51,25
1,10,10
2,15,14
2,1,26
2,6,1
2,6,0
1,0,0
1,0,0
7,2137,0
3,349,302
13,4815,0
6,2869,0
1,0,0
39,1411,2358
2,44,9
1,5,2
1,2,1
1,2,2
2,1,0
1,65,2
4,231,17
1,2,0
1,25,0
1,33,0
1,9,1
4,83,4
3,68,5
1,0,4
12,76,11
1,1,0
2,4,4
1,1,4
3,16,11
18,844,110
1,14,0
1,22,1
1,1,1
3,16,2
1,31,48
3,51,59
8,166,25
7,230,62
2,5,0
5,412,56
1,1,1
5,87,15
1,12,5
2,28,3
2,27,4
3,49,4
3,32,12
2,6,0
2,2,1
2,9,10
3,4,29
1,5,9
2,3,2
2,4,2
2,5,4
2,40,10
2,32,4
2,6,1
1,3,1
1,9,6
1,9,64
1,185,0
2,59,3
3,47,12
4,22,25
2,1,2
2,25,21
1,1,1
2,9,6
1,4,2
1,84,1
1,2,2
1,5,3
1,1,1
10,192,80
2,17,4
1,6,2
2,26,25
1,19,15
1,15,19
1,1,1
2,3,1
1,20,16
2,1,14
1,72,57
2,36,3
1,4,4
1,3,1
1,31,0
6,44,16
3,263,0
1,7,3
1,1,1
1,1,1
3,409,58
2,14,5
1,0,0
2,5,1
2,15,0
1,2,1
2,21,7
1,18,9
2,7,3
5,19,7
3,26,46
2,42,3
2,8,1
3,77,51
1,1,1
1,7,7
1,1,1
2,11,11
1,1,1
5,412,13
10,53,500
10,500,53
11,205,201
2,2,1
2,5,4
2,3,1
14,100,55
3,373,0
2,208,14
4,51,2
1,1,1
3,284,1
3,13,7
2,4,2
1,6,6
4,11,9
2,4,2
4,22,7
2,6,3
2,3,1
2,11,0
2,3,1
2,2,1
2,14,1
1,1,1
2,22,2
8,387,0
1,2,1
3,14,14
5,20,8
1,2,2
1,1,0
3,77,15
1,4,1
4,835,831
1,18,0
4,21,27
1,11,0
1,2,21
2,42,2
1,1,0
1,12,3
4,31,19
2,10,1
4,49,24
1,1,1
36,760,505
6,48,0
4,32,2
1,8,0
2,11,1
2,5,1
2,8,4
8,51,10
3,38,3
2,15,0
4,79,15
1,7,0
4,115,28
13,136,208
1,4,8
2,3,10
2,10,3
6,19,1
1,1,1
2,39,3
84,2563,580
1,1,1
2,3,1
3,47,3
1,1,1
2,2,1
8,73,39
4,76,36
2,14,6
2,2,4
2,13,14
2,39,11
4,4,5
2,4,2
1,5,5
1,13,24
2,22,2
2,28,8
18,292,151
1,24,0
1,10,0
2,9,4
3,26,4
2,6,0
84,546,1692
84,1692,546
2,3,1
6,148,11
14,131,2
3,6,172
2,5,5
1,1,1
2,6,11
5,81,3
5,2845,1108
1,0,6
1,1,1
1,2,2
2,5,1
3,178,1
1,3,3
1,8,1
1,1,1
4,306,4
1,5,1
8,121,17
3,83,70
1,106,0
2,78,1
21,51,50
8,3,22
4,143,64
2,27,1
7,20,14
1,0,33
3,206,6
1,3,3
3,19,3
1,23,0
3,50,0
1,4,0
2,10,3
4,220,58
1,17,0
1,1,1
